#Accession	NCBI-taxid (-1 = withdrawn)
13520498	1206566
15311993	536444
8684438	655097
5601922	388452
955462	43685
16385288	1337877
9978813	913600
16797033	1327981
10100649	938131
16205034	1307804
1488530	10449
15009985	756282
9926401	709484
14297210	1029988
10327747	444862
12978861	1187894
10192255	1605972
15009424	754037
15009644	754037
11467921	335797
12979818	1162295
4818320	417280
2942973	31757
14206452	1129191
16214200	1327773
912087	262177
13994132	1141136
6654048	10704
14005619	1079998
1485910	10243
920598	37665
16214579	1327776
5141926	1307957
14857928	211977
10327944	445696
5219989	245685
14005527	1079998
8303327	555387
5076875	413066
3416174	115991
2667816	12402
3342361	279383
1262276	97081
5601699	330396
5176950	320831
16797443	1327990
911842	104263
16187259	1173743
922221	46242
10329403	445688
11536740	764595
16385266	1337877
5141378	161494
912016	262177
4960667	431892
15013655	382262
4960867	432587
5220091	393598
10322451	981330
1262363	93224
16045124	754038
15009830	754048
14005315	1079999
5237024	347327
935169	10855
10192265	1605972
2559616	242861
3021988	285013
940359	79700
13827156	1177632
6450070	543153
13826702	1204524
8684397	655097
1260514	148943
1488912	10497
11605254	756275
2545795	75320
932690	28873
1260426	148943
15041677	1168744
5132883	320836
13997089	1245909
14516687	1229753
14182212	1147155
15009847	754048
15009862	754048
932777	151528
10351329	743813
3844364	32612
16193662	1273747
14016785	1221835
10192235	1605972
6128895	424716
7018699	513550
1494213	12353
14675287	1087482
1260466	148943
15013453	536466
4818355	417280
14016789	1221835
13842597	166056
11107225	1076255
1502251	11978
5950947	379529
17503397	1354510
13997448	1244856
2948225	261939
12979443	1161927
15311883	573171
1258874	225588
11605278	756275
16212527	1325372
4811517	10390
14011542	1136534
2641668	196242
2741812	256994
14477271	1262528
10329320	445685
3238888	39640
15013257	756285
5470214	322019
1463397	170617
5076611	322855
14013803	1051675
15312017	536444
14013868	1137745
11464088	50290
1732930	172667
14013699	1051675
15311768	573173
14007484	947981
14675281	1087482
6803876	552525
5659017	46021
4606079	416419
15010587	889955
5983626	445435
14295702	1206558
15312005	536444
929307	179237
5176189	12509
2773041	1921008
16194886	1282994
13826882	1204539
951537	12643
912168	98383
2648402	232237
921915	130556
3197340	298338
10020275	880162
14181500	1147153
11536202	700512
963883	134554
7804653	307467
15486283	146015
1488781	10497
3416313	115991
11536520	1128424
1257932	198542
13993496	1141135
14006906	37105
13035977	12466
1261097	10680
13996360	1211641
13165554	765765
10100714	938131
7412080	592206
11464316	1535247
14698233	1131316
11459604	1109710
5176163	12509
13997404	1244856
1489775	11191
1261666	40631
3416385	115991
7872569	185638
3342392	279383
14010444	1051676
3342416	279383
951316	114777
9926651	760939
11117680	1054461
8746589	694581
5797860	346882
12979265	1161927
13828483	1126950
16546593	1340830
962143	12302
4239128	382359
4155861	364745
8097593	372457
16194659	1273755
13827562	1204526
14007463	947981
5129841	437444
15010551	754049
16214588	1327776
13997391	1204535
4156047	342564
1725095	35254
3725998	348137
6218825	475178
16213914	1327770
6417683	540068
10963892	68347
15010797	754052
1449946	83191
11467910	335797
963870	12585
5896901	490103
15550212	172861
1494778	28321
15010810	754052
7011966	305676
17400987	1408257
1494680	28321
2943685	38804
1490021	11746
5236989	347327
13538758	1114179
5141288	85655
11605359	1131315
15926763	115992
5141284	85655
920121	148603
16194410	1273752
14697749	1283076
2776890	10464
16186272	1007869
5130459	55510
4363434	1285600
9295421	667093
2753525	230158
8676648	673839
8683569	150286
4179138	204507
2716810	260373
10323402	260149
11605481	1105171
3431481	320432
11541202	1109716
16796964	1327981
5839465	139871
15414714	1150861
10328263	444878
3890544	28288
14697229	1273741
16574705	1335230
6989633	504346
15312275	536474
5950822	379529
14697266	1273741
8683807	663557
4179140	204507
15766184	251749
14011284	317858
14697213	1273741
920502	35246
10228669	979525
7803982	197310
16045696	754066
10327628	444859
944516	196093
1403418	38062
5846807	464980
15012706	755272
1486801	10261
10894617	943335
15041544	1298531
11187350	671126
11294786	331278
16045682	754066
921639	376849
14697385	1273742
1463429	170617
1487157	10280
5329909	390436
11459996	50292
14516029	1204533
5659624	380598
16385088	1229751
2846177	279303
921631	376849
16045148	754038
940391	79700
1682454	10381
7057039	566270
10351164	925986
6779530	551895
5076479	300740
6740880	496874
14012578	1127515
8919462	745177
12980000	1173297
10100743	931972
13997197	1239382
13993681	1141135
1733419	176652
15926475	115992
912156	98383
5797712	462590
16191509	1235824
10220425	38170
16797504	1327990
5123547	437329
6128912	424716
10020482	880161
16212692	1325953
14006796	942016
956046	194802
16385241	948071
3964389	373126
10618863	1026955
13997725	1141138
2943596	38804
927318	35343
6417655	540068
1488946	10537
13829023	57477
927287	35343
11541246	1109717
10351490	867696
12413966	39637
2947802	10493
3077524	10359
11605099	1100790
4818321	417280
14005764	1124654
16045630	754053
14182130	1147144
6446523	10756
14697819	585059
15011542	754044
5658731	46021
11460012	50292
14542963	1235314
4811503	10390
15013379	382273
3608112	332032
15956755	536453
3416199	115991
5758956	480808
5950841	379529
6186735	512792
2559539	38142
10328967	444861
14477263	1262528
8683927	663241
15041850	1195072
912220	98383
11257392	1094892
16045706	754066
12980185	1129194
13826887	1204539
15614013	1293540
2715888	10719
16414374	1301279
917974	10506
4432035	270161
4961486	37296
921161	10397
9861613	879630
912183	98383
4238589	28871
16747449	109993
8684317	655098
3346400	305674
935362	180170
11541212	1109716
912184	98383
14013424	1150989
7047318	573591
955907	106331
912083	262177
14217047	1234701
2948110	260372
10351393	925984
11294166	944969
7871777	111874
6372708	198110
14010441	1051676
3726004	348137
5123528	437329
6186710	512792
10358749	582345
922278	176106
11266315	310540
4643120	398839
3197453	298338
14011407	317878
15302147	1296646
14296002	1206559
1497438	1671798
6940737	563121
8763868	36355
9861150	879628
5130384	55510
15312436	573174
9711339	871584
16045277	754038
3077522	10359
6295387	523909
16199618	1300004
3726028	348137
9711402	871584
5656720	99000
1725171	38143
10271071	141904
14697529	1283078
10021045	696472
5176734	273133
14296883	1206300
16479694	1367205
11257361	1094892
14542680	1235314
8688941	459770
15040940	1262516
10874211	981323
4156064	342564
13995256	1211640
14007189	947980
1732697	114102
11541198	1109716
13826717	1204524
16194720	1273755
10324347	866889
11464345	1535247
1497316	36363
4158023	373415
16187720	1195085
16194932	1283071
15041359	1198014
6446554	51330
4157723	373413
13997172	1239382
1487091	10280
15486224	146015
5758936	480808
10020373	880161
1486819	10261
12980022	1173297
5076419	674983
13828241	1604355
13826851	1204539
16879158	1315259
9925739	762660
14499006	1206110
10228728	979533
3197203	280701
4606113	416419
5133093	320840
920566	37665
15042099	547228
10329147	445685
11536074	994601
7943831	538979
13997685	1141138
2545842	75320
11476656	1088890
2952537	10345
14012316	1150991
5745435	384848
13993557	1141135
17503318	1354510
13828967	57477
6216153	491003
921783	49964
5469559	396034
3953009	343516
12977932	84739
6989673	504346
12978710	1112008
5123529	437329
8672868	670252
11117645	1054461
14011593	1136534
15011202	754042
15011831	929832
1258316	169683
13826886	1204539
5228280	376852
951378	157898
14181761	1229755
16574881	1335230
10511768	562742
1262627	112023
10896976	934027
13887835	1243178
4484458	340435
10326765	444860
10963755	68347
2949797	45455
10511764	562742
12218721	990303
5659944	380598
11538142	445692
16385276	1337877
2949758	45455
14515936	1264700
7874755	490913
9711667	861047
16207284	1315956
10020496	880161
14011370	317878
10228628	979525
15010166	754075
6372360	198110
2777585	10726
14182139	1147144
5600536	466052
13996103	1211643
2769160	235266
4960738	431894
14515720	1236000
3974316	31508
944700	10266
14181327	1239383
17401041	1408258
1261099	10680
7956339	644007
16880948	1327970
15011683	929832
10327218	445683
5130327	55510
7047205	92521
1257686	198538
16547457	1340713
16545917	1340824
3294611	268747
5687488	386793
932458	10276
6186733	512792
12979531	1161927
14006387	483266
15011616	929832
4495917	407392
5141427	161494
11536796	764595
14016746	1161935
11447612	1100814
8676084	674082
1260215	205880
16185644	929833
1262863	31535
16546188	1383059
14697756	1283076
14297571	947843
11459934	50292
3289502	10372
14181315	1239383
9699795	871700
16606277	1349410
3021967	285013
10021837	268747
10328520	445684
15010771	754052
6492619	526118
16548012	1340826
2741771	248496
15957219	1343494
5656634	99000
1258364	169683
15009190	885867
16212652	1325953
3238823	39640
6920789	546805
5130392	55510
16489531	1367203
13828372	1126950
10327987	445696
13994535	1141140
5076874	413066
2942958	31757
16213956	1327770
9926486	760939
14296933	1235689
10618918	1026955
5132924	320836
10359012	764561
13520503	1206566
2947844	129727
6128885	424716
1463314	170617
5602024	388452
5076564	322855
14697497	1283078
2943630	38804
8658845	665033
14757607	93678
16906117	1352230
2979059	256729
16194333	1273751
14444711	1262513
2732839	10702
16199673	1300004
5601360	40522
17428755	1352289
10327015	445700
14039088	1261657
11945613	1159905
14297583	947843
911970	262177
3654977	181082
1261687	40631
13828842	1141133
16187405	1195071
1488501	10449
10323028	279006
13827757	1604356
10399515	764562
918501	37108
16194417	1273752
14016708	1161935
11107052	252584
16253919	1173749
6920885	546805
13997776	1141138
11107094	252584
2559631	242861
5247155	406340
5309180	446529
2641861	215158
3783670	1001533
16213934	1327770
1262598	112023
3416118	115991
5075549	235201
7262076	578234
6450080	543153
15614125	1293540
15009649	754037
12979694	1162295
14543600	1235314
16574959	1335230
14181791	1229755
14012532	1127515
911781	35252
13827589	1204526
14016499	1204516
10329558	445688
14297620	1188794
1486975	10271
13828038	1136731
17035627	1398507
16045658	754053
16194725	1273755
919884	12345
5659847	380598
11536289	700512
17503361	1354510
13829374	1234888
14013624	1154995
14016742	1161935
15842604	1304863
14010505	1051676
1450419	85618
15041405	1198014
14013423	1150989
10322496	981330
12980123	1161901
16574704	1335230
11467878	335797
3238775	39640
16193372	1262532
3239071	10386
1724991	35254
13829266	1229752
14017180	1147140
6201867	400394
13997421	1244856
16186333	1007869
8684208	686439
16548113	1383056
14006018	757342
4961503	37296
14006872	37105
5130567	382685
14697397	1273742
935853	207830
6216194	491003
10228620	979525
4239163	382359
8207402	658401
5896904	490103
13995317	1211640
15041550	1298531
3342504	101570
14516774	1264737
1257948	198542
955881	106331
9861562	879630
11266308	310540
13828176	1604355
951734	51369
951732	51369
7871762	111874
1258215	169683
15010253	754067
13994249	1141136
5133097	320840
14011550	1136534
10100724	931972
956315	74724
7944095	576791
5247147	406340
995402	94700
14014178	1108865
9926475	760939
15766195	251749
6216185	491003
10327489	444859
14564340	764595
11258000	889338
3958265	165432
7804664	307467
10358618	59241
3293797	10366
11748014	930275
955362	10778
1257747	198539
5179573	419435
6450097	543153
1486802	10261
10329051	444861
1494623	28321
9887418	693272
13995062	1211640
932468	10276
4818289	417280
5076540	936060
10324305	866889
1727401	70600
3293853	10366
15009508	754037
9711625	861047
1258910	225588
7095708	576948
1732683	114102
10324326	866889
922150	46242
15311691	573173
10327757	444862
17401071	1408137
955666	175950
15013093	754041
8676665	673839
10894553	1035662
16045653	754053
2846011	269145
14698263	1131316
13994364	1141137
15312201	536474
16212594	1325953
16548125	1383056
4484272	315953
16385253	948071
14296924	1235689
15311620	573173
14012117	1150991
10897016	981323
15011332	754064
5658858	46021
5950680	467481
11294748	331278
14017267	941969
5179513	389214
2942947	31757
11266334	310540
16797481	1327990
956491	10990
15486114	994672
6870726	551790
10511620	753084
16194742	1273755
14697694	1283076
13842709	166056
14445541	1269028
6295437	523909
11536863	764595
11464353	1535247
11541519	1109712
5237147	347329
13853672	1241371
11464214	50290
3197365	298338
15012088	869662
912120	98383
10228730	979533
13827385	1204525
1463401	170617
11541391	1109715
3192581	151599
14697886	1273740
13826824	1204539
14011162	1051673
6964532	560178
16546304	1340829
8223373	104388
11541311	1109713
9926277	709484
5141327	85655
4156326	345201
2949746	45455
10322472	981330
16881387	1328030
13828215	1604355
6760347	543939
14006773	881915
11107239	1076255
9925379	212035
8684287	655098
3197175	280701
10322452	981330
16489504	1367203
944530	11039
14181809	1229755
5141363	161494
14182083	1147151
16253922	1173749
2744204	12407
11187355	1513269
16536389	649890
10323251	279006
16901047	1340534
11467958	668618
5659553	46021
5329895	338473
9925733	762660
10327194	445683
5176713	273133
3239066	10386
2715864	10719
15613745	1293572
2943599	38804
13994421	1141137
5176641	273133
15012653	754058
1487465	10325
5839471	139871
5845562	489089
955226	10717
4643037	1307954
14516058	1204533
7778916	573199
10963829	68347
2545660	75320
8888115	318846
5176654	273133
16548175	1383056
16691809	1233488
2943680	38804
16548156	1383056
918642	132475
10329286	445685
10324129	977927
5237069	347328
10323120	279006
11605457	1105171
5141003	31507
16194013	1273749
1257800	198539
922127	46242
921748	49964
14296958	1147137
5656689	99000
4239026	382359
3707504	10245
14007535	936152
5075997	213034
10328491	445684
10329215	445685
10020304	880162
8683533	150286
13829034	57477
1258277	169683
935189	11212
4555811	55511
14016711	1161935
951323	114777
16187607	1195085
15613675	1293572
11117524	1054968
16193685	1273747
6940745	563121
3342393	279383
955836	173443
7778919	573199
5130612	382685
3431458	320432
5602043	388452
13165378	1162306
6264444	694015
3197341	298338
5076802	370623
10358685	582345
11605349	1131315
11605470	1105171
1261581	28369
2769184	235266
14012164	1150991
15311958	573175
944665	10266
2657943	227470
8303283	555387
11266127	1093773
9925817	762660
16511713	1325731
12979055	1187128
10324228	977927
16489535	1367203
9861487	879630
5220388	12348
10399546	764562
3773063	12336
14005298	1079999
15009618	754037
1494891	28344
15312063	536444
2947945	129727
2846130	279303
11747972	930275
16193423	1262532
7943936	644524
962659	12317
1487709	10335
14543044	1235314
12980039	1173297
3101742	294631
16194225	1273750
16186222	1007869
14016445	1204516
3964393	373126
4818240	417280
10329323	445685
3294188	268746
10323148	279006
14296330	1147043
10618614	1032362
10618849	1026955
5141605	292639
8683680	637730
12980007	1173297
8658558	10334
3293806	10366
5130485	185954
3431451	320432
4961495	37296
3077493	10359
956044	194802
13853682	1241371
13828351	1126950
11467907	335797
16213747	1327765
16548097	1340826
3783669	1001533
9925840	762660
5076056	260797
955228	10717
16253925	1173749
14697168	1283077
951453	157899
14296310	1147043
10323261	279006
