#Accession	NCBI-taxid (-1 = withdrawn)
415959703	872330
356905677	913324
224580307	537006
58258238	214684
485048737	1196031
484207182	558173
483960836	1090946
255523970	536227
458750255	1193007
490255377	1118157
398857018	1144338
71002911	330879
545607478	1115816
399023757	1144316
564593862	863365
484033861	1194165
149909469	58051
358461245	298655
399525547	1105030
485046144	194867
374259630	686578
302416330	526221
254499692	555311
402815359	1206781
67904813	227321
302419084	526221
343525185	1035184
444307607	683150
520913869	1219067
484130677	95607
398852062	1144339
485063598	613199
330017228	749535
523668845	1268068
484192152	617133
46138538	229533
544850285	641524
190680956	526950
334363731	878320
485064617	613201
484226570	1123392
484075804	1123236
422644038	629265
485038657	1051075
483986941	1121862
425443699	1160281
126133742	322104
163790451	333990
145524478	412030
336434661	658082
429242566	284812
324330917	761194
345893929	886379
484085549	1265503
448492492	1227465
484048251	1169154
68479128	237561
484008014	1121090
443326682	102125
367477261	115808
171320841	396597
319655129	665959
381398854	1160710
484219138	1131278
484184151	1190607
471972712	1279009
545399099	1226325
485068984	1157629
399579238	545243
119501794	331117
304415192	663321
483808000	667585
334364129	908612
558561055	1321371
484232120	1122137
551240921	1121109
557303536	1380771
410083253	1071382
545115431	1388764
182417116	447214
545380908	649747
551322120	1278302
282900499	533240
170700673	396596
262190323	675809
484072826	1122972
259414718	546262
555425858	1217418
511642940	1007123
402835532	936375
544832789	1348657
422648666	629265
483550909	1233099
484059859	1150395
400292240	1115803
545353424	1227264
484249495	1185664
565693564	1331248
323492047	945543
485040733	1051075
545457877	1337093
557300859	1380771
393759558	1156918
314934137	435838
406328142	641147
156093174	126793
242762426	441959
498826475	1286307
392395704	880071
514340172	658086
484280933	1193119
418021502	1005043
448722315	1132509
336312367	327275
359402034	1088721
512710380	1203603
484027936	1118055
484120878	1238186
486844443	1158601
558563036	1116472
563073967	1287277
397906434	857293
68070108	5823
312866761	905067
562958558	1287336
485046131	194867
512219244	1305617
445121980	702439
156844129	436907
484225695	1122214
403718364	1184609
483039924	1131289
483095054	1114962
331650219	656417
372136971	1042375
523590479	886559
322380847	710394
550163764	1399144
484987671	1109445
345855774	700597
294633942	645465
359448582	386428
71660187	353153
300728190	752555
339897229	435258
418619896	904339
484105705	1175299
484076228	98439
544884705	1356854
163119169	279010
365823027	1046599
47074639	284811
153883711	451755
418021493	1005043
563191919	1287182
351000276	999386
532643644	522456
477577880	1246476
374088190	1054213
448652596	662475
484003651	1009420
118490893	413949
421006990	1001721
422627965	629263
190667106	526949
373466272	797516
386384527	1114943
171350288	499171
448339415	1227495
423346036	999420
217963303	552536
485052646	1211112
425742636	903917
485467709	1078013
238497458	332952
544874241	1172190
119485942	331117
223954475	470145
484267028	1185421
472315779	1165095
153868610	422288
484017104	1246445
66362843	353152
484084783	1265495
359764694	1077976
399024293	1144316
484195582	1248414
484865572	1074107
544857666	1353529
170702862	396596
433423252	1243180
154332345	420245
386395005	319003
381414463	358396
359800584	477184
484198506	1169158
221054931	5851
209527226	513049
484108479	1182263
262038771	596323
118354264	5911
459782910	360313
260590289	546268
332886487	706436
410078336	1071382
366986868	1064592
410727798	1196322
359443636	1097676
448500487	1227466
254213012	525378
483982260	1121366
259414707	546262
394993390	1007654
421598098	1223566
402301601	1218173
410465220	1206767
544883604	1356854
486863260	1158609
408543589	1134445
483941414	1040988
448736538	1227457
307243605	596315
421529051	1218169
484344328	1161101
490138457	97138
417820141	991945
163783518	392423
224514716	411902
209875560	441375
118349497	5911
71021862	237631
520953383	1238236
149236623	379508
565428613	1382366
367029208	573729
545443290	411473
484867812	1073567
484063576	1211814
448721975	1132509
485091526	1279038
484229400	1157683
189206763	426418
484201040	1191309
389624248	242507
405982612	888439
483984153	1234364
483268460	765909
121720053	344612
484200569	913335
420250835	1144309
336316561	506534
488002578	1209359
485050065	1211114
563178803	1287120
484094779	317619
555253499	997330
417752593	1000589
484143314	1292021
513043033	856854
402296803	1123864
317512189	232348
260574008	371731
485071416	1265502
550027419	1400797
459043453	1223542
506496035	1131267
485100498	1122215
302409957	526221
485070461	1123008
484014034	1245476
523647013	1218600
282897539	533247
373121107	658087
410616544	1129793
154313451	332648
237754417	525372
223045058	411469
448452339	1227483
408905772	1167637
71030675	333668
484348159	1194716
304394442	744979
444381240	1127691
485041556	933267
544850365	641524
557594688	1408443
375335342	174145
484861607	1074179
121717172	344612
443313978	1173264
514971899	1217657
242219150	561896
417301940	991778
209953806	520999
282860092	553171
484188640	1263856
418058095	882800
484343911	1198133
300707235	578460
484053644	1156987
563175953	1287226
329905440	937450
484342222	1204340
254370255	430557
50425932	284592
420210106	979218
562738807	1388762
421126241	1193017
313887864	908338
555535783	1120928
409351162	1293597
510828352	1202533
260939711	306902
357048689	762968
126134416	322104
484106116	1124780
407981213	1178537
551064042	1121105
472231108	1286106
336309589	327275
296806022	554155
325928897	925776
317512294	683219
410101286	999418
485665368	1085628
365845941	411475
484178030	1316934
254367590	412422
484344675	1161101
443317646	1173264
397170282	1197174
551322516	1278302
302413921	526221
514703397	457404
333123810	927694
483687370	1123322
296447191	595536
384096964	556259
483244361	1123244
419968638	1129896
126668968	270374
482750465	400971
421766563	1231377
333463459	742766
523688155	1334627
484228459	1123388
485044374	1203257
288919954	102897
564592876	863365
149916386	351016
507052041	1053242
485668841	1085628
325918175	925775
333123133	927694
544819868	1096930
486305510	1157689
483998068	1038862
484051124	1161913
553307288	1319815
393761282	1156918
550992775	1341151
398843186	1144321
485064185	374846
303313916	222929
325928202	925776
393726393	859192
444429160	1224742
544834136	1348657
484109489	1182263
268308439	592015
331006140	937772
483993582	1009417
490679771	1079364
116202998	306901
490221241	363754
389819020	1185653
545431166	1235811
118490691	413949
491883489	1265309
484339148	1200775
282892177	159254
149238773	379508
545644203	1226323
483981951	1235827
67641874	320390
359418245	1073574
544883311	1356854
452743314	1214225
484199300	1191303
484047427	304766
484026913	1246475
88801242	314283
149243583	379508
484274774	1192759
241953902	573826
485074989	1121377
384918510	766499
46107305	229533
484234029	523845
482797547	1160707
333981424	927655
389815483	1185653
350561866	713587
483958580	1122990
485027405	1087053
484220109	1131279
317513133	682181
483990556	1123277
448294533	795797
377566502	1089453
483998123	1038862
399032716	1144313
255528324	536227
483257073	1229517
484017444	1009422
224581035	545696
353025547	941258
512598552	883100
560500102	1388763
443309059	927677
378759814	1073573
511276536	1121939
483330228	1221297
198441227	558270
336232955	1423822
545388502	1227266
403048410	1033739
448103681	559304
483981190	1234128
365821804	1122149
483384173	1128399
224485826	547042
238785190	349968
444380926	1035193
268308386	592015
545466407	1215092
398018128	5661
148269145	390874
513043229	856854
119501770	331117
484201661	617146
484232032	1121459
269859451	481877
545350590	1227264
483657644	1176492
422321044	562971
490268437	1191305
448486607	1230455
564018292	1352929
490427932	1234381
513042488	856854
154321687	332648
484005226	1120934
115399643	341663
486853158	1158607
484226372	983920
551315794	1278300
67525648	227321
146088870	435258
486359332	939909
499159456	1318628
381183361	1081736
483499811	1122973
258564894	336963
544661308	654421
374604382	1131935
484089312	1123035
429336002	1005395
422386402	765058
339304900	935294
410079502	1071382
484182831	1240726
483389585	1121904
303390259	876142
448084393	559304
544906769	1346791
423348402	999420
493531894	1236046
548577395	1227812
149183118	161544
293376296	702450
358449288	1094979
483291243	1227812
68011660	5823
295397260	655812
470881948	1263870
332525318	987059
122054221	394104
383936540	562729
410084414	1071382
545907933	1299319
482972818	932037
499153136	1121342
484069969	1257080
118400458	5911
563189348	1287182
298482988	585544
484003649	1123058
307247280	871925
381166464	1150626
433677712	1261556
402295638	981224
388570885	1088888
485649356	1079985
550987129	1144932
365986574	1071378
313887601	908338
554021364	1173951
395215611	1144253
517430310	911243
485070030	913331
444336864	1127699
543945267	1117319
422604794	629261
427382247	742727
418323768	904314
237643429	641112
255325386	553206
558565196	1116472
237834738	508771
390439686	1160279
490899119	1144664
512720797	1323663
556501430	1408260
323490431	933115
550981197	570952
564866398	1414851
452727195	1154831
339058170	434085
484070140	1169156
484068289	1158160
432343576	1195242
499150305	1315976
483958696	238241
485045764	1207076
560255554	1396518
475967641	1195236
483682686	905052
564147388	1392000
485099457	1122181
269860263	481877
485078083	1158155
425746721	903918
485066314	494419
407779871	391937
226198680	595498
50424680	284592
485044633	1176490
345862898	1049564
389593053	347515
207998249	500632
484352896	1194706
68491776	237561
126138211	322104
484189649	1187847
514972191	1217657
301299190	768728
146324676	330879
484180291	1190605
545329370	1321817
399579467	875454
484064501	1151128
190667469	526949
324330657	761194
300814544	768724
223042251	591023
562787469	1408890
211594032	121723
421076128	1192197
260447121	649760
485462166	1078018
443309787	927677
418019365	1005043
484228609	690597
302308473	284811
397771790	406552
486351886	939390
484077728	211165
485469476	1079060
487369481	1169144
418274988	1036177
484112817	564422
390559403	1129897
565703623	1331252
331007880	937772
396475254	985895
299751639	240176
421858715	1212764
388547697	1179778
482849163	1565415
484110828	1185651
484206061	1041149
485078023	1169153
417059179	947828
170087945	486041
416051995	907488
421539894	1069609
545348857	1321775
492707081	1121101
551272349	1120960
562787144	1408890
550907408	1121456
282901506	533240
484104362	317619
484222573	1206098
485063718	374846
484021073	1246460
511669713	1256206
486401095	1121028
484092141	1046593
392384721	1097669
418061543	882800
483356183	1120949
484194134	314865
365988121	1071378
94993396	370554
409184005	1077144
50417622	284592
510822982	1150600
484059795	1150395
198441805	558269
418025610	693972
225001201	471875
320528829	706433
484227546	1157632
319949461	910954
484094879	1046593
485068566	1122243
121706321	344612
545445599	411473
224993832	622312
545134321	1125725
484208312	1191325
254568753	644223
421856473	981334
401825212	907965
565753373	1331272
126133978	322104
319430529	658089
484108254	1182263
523702602	1346790
484200309	857041
448487904	1227465
483992802	1123276
410080671	1071382
417907153	904334
544799629	1333854
403717135	1184609
459078240	1288971
486858995	1158604
448356840	1227492
322380257	710394
484002890	1121121
95928686	281689
484325682	1197720
443325562	102125
448724206	1132509
167395034	370354
373121104	658087
94270914	262489
381153773	686340
483624441	996640
484047093	1169160
483642133	1219061
71023788	237631
472232081	1286106
483048277	1114961
254190288	331978
482790815	1198291
544794143	1234875
484233263	1120973
336261308	771870
484079299	1122217
242821229	441959
554492780	1269006
416409711	423471
421019630	1001716
122054615	394104
484034162	1209364
484235244	1151126
420490770	992079
415992340	872330
66804474	352472
227354233	593452
126654479	388400
269860275	481877
421568039	1069622
224515083	500632
149235583	379508
471967669	1276920
357540896	863239
71650939	353153
483963584	1122174
398816669	1144308
359452318	386429
544799250	1340854
421737674	1207543
483772251	947557
443319559	102232
409350137	1293597
484216446	1131270
512720806	1323663
483969878	1157633
365876923	1117646
489487779	1300222
294646714	702444
484105409	1027373
483400214	1221311
483833323	940282
484245416	1185702
429240056	284812
302877245	395494
544850444	641524
416350793	929505
418521985	1127439
257454542	553217
238853322	630527
485063988	613200
484139723	1216007
444391243	649757
393773735	555793
149172959	447456
257137003	665027
545149914	1357297
